name,id,release_date,total_tracks,link,img,band_spotify_id,band_spotify_name,band_spotify_popularity,band_spotify_link,band_genre,genres
Last Night on Earth (Live in Tokyo),7cr5SyzCHjxvpv9Gdy3N14,2009-05-09,7,https://open.spotify.com/album/7cr5SyzCHjxvpv9Gdy3N14,https://i.scdn.co/image/ab67616d0000b2733145cb7e1709c02851490907,7oPftvlwr6VrsViSDV7fJY,Green Day,84,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY,punk,"['punk rock', 'rock', 'punk', 'pop punk', 'alternative']"
American Idiot (Deluxe),5Qhn2FpGWmTjCuntF09j7g,2004-09-21,12,https://open.spotify.com/album/5Qhn2FpGWmTjCuntF09j7g,https://i.scdn.co/image/ab67616d0000b2739079e678be6b947cc2b3b5c6,7oPftvlwr6VrsViSDV7fJY,Green Day,84,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY,punk,"['punk rock', 'rock', 'punk', 'pop punk', 'alternative']"
Shenanigans,3uxqKqchyNKPHdjzMrlmOC,2002-07-02,14,https://open.spotify.com/album/3uxqKqchyNKPHdjzMrlmOC,https://i.scdn.co/image/ab67616d0000b273579cc22f06f4fdaddd599255,7oPftvlwr6VrsViSDV7fJY,Green Day,84,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY,punk,"['punk rock', 'rock', 'punk', 'pop punk', 'alternative']"
Warning,3ifIxGNsG1XmLdoanRRIWB,2000-10-03,12,https://open.spotify.com/album/3ifIxGNsG1XmLdoanRRIWB,https://i.scdn.co/image/ab67616d0000b2736869f1cd33bf72e00313520d,7oPftvlwr6VrsViSDV7fJY,Green Day,84,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY,punk,"['punk rock', 'rock', 'punk', 'pop punk', 'alternative']"
Nimrod,3x2uer6Xh0d5rF8toWpRDA,1997-10-14,18,https://open.spotify.com/album/3x2uer6Xh0d5rF8toWpRDA,https://i.scdn.co/image/ab67616d0000b273da4f6706ae0f2501c61ce776,7oPftvlwr6VrsViSDV7fJY,Green Day,84,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY,punk,"['punk rock', 'rock', 'punk', 'pop punk', 'alternative']"
Unplugged 1996,7icrsHTncBRLYjeUd1iArs,1996-01-01,23,https://open.spotify.com/album/7icrsHTncBRLYjeUd1iArs,https://i.scdn.co/image/ab67616d0000b27387a730f1805ff93dc47ade71,7oPftvlwr6VrsViSDV7fJY,Green Day,84,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY,punk,"['punk rock', 'rock', 'punk', 'pop punk', 'alternative']"
Insomniac,7d3nOmFvL51roNElAdpi9d,1995-10-10,14,https://open.spotify.com/album/7d3nOmFvL51roNElAdpi9d,https://i.scdn.co/image/ab67616d0000b273ac9a652335cf34de9a65292a,7oPftvlwr6VrsViSDV7fJY,Green Day,84,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY,punk,"['punk rock', 'rock', 'punk', 'pop punk', 'alternative']"
Dookie,4uG8q3GPuWHQlRbswMIRS6,1994-02-01,15,https://open.spotify.com/album/4uG8q3GPuWHQlRbswMIRS6,https://i.scdn.co/image/ab67616d0000b273db89b08034de626ebee6823d,7oPftvlwr6VrsViSDV7fJY,Green Day,84,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY,punk,"['punk rock', 'rock', 'punk', 'pop punk', 'alternative']"
Kerplunk,62yTuTYfiitfCShEP5INjW,1992-01-17,16,https://open.spotify.com/album/62yTuTYfiitfCShEP5INjW,https://i.scdn.co/image/ab67616d0000b273e38081e536e41662512890ca,7oPftvlwr6VrsViSDV7fJY,Green Day,84,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY,punk,"['punk rock', 'rock', 'punk', 'pop punk', 'alternative']"
1039/Smoothed Out Slappy Hours,0wrqpE7UBZC44PFMtp3OfJ,1991-07-01,19,https://open.spotify.com/album/0wrqpE7UBZC44PFMtp3OfJ,https://i.scdn.co/image/ab67616d0000b2738a012255abdf698867e95f24,7oPftvlwr6VrsViSDV7fJY,Green Day,84,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY,punk,"['punk rock', 'rock', 'punk', 'pop punk', 'alternative']"
So Much (For) Stardust,5rHd8n9uWIpq9w0PP5ZcI3,2023-03-24,14,https://open.spotify.com/album/5rHd8n9uWIpq9w0PP5ZcI3,https://i.scdn.co/image/ab67616d0000b273fd0ad203a3d2a2343d889a95,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX,emo,"['pop punk', 'rock', 'alternative', 'emo', 'punk']"
MANIA,16xtTZvPH6PXcwSqYqJHHG,2018-01-19,10,https://open.spotify.com/album/16xtTZvPH6PXcwSqYqJHHG,https://i.scdn.co/image/ab67616d0000b27350bd47cf6d44bddcd546a951,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX,emo,"['pop punk', 'rock', 'alternative', 'emo', 'punk']"
Make America Psycho Again,4vfQ7uk37WT80Ed8JeIdNO,2015-10-30,11,https://open.spotify.com/album/4vfQ7uk37WT80Ed8JeIdNO,https://i.scdn.co/image/ab67616d0000b273e82798cec1ab46dbc1c1e21c,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX,emo,"['pop punk', 'rock', 'alternative', 'emo', 'punk']"
American Beauty/American Psycho,022DrG7Wp2PSCwzuD0bSzT,2015-01-16,11,https://open.spotify.com/album/022DrG7Wp2PSCwzuD0bSzT,https://i.scdn.co/image/ab67616d0000b2733cf1c1dbcfa3f1ab7282719b,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX,emo,"['pop punk', 'rock', 'alternative', 'emo', 'punk']"
Save Rock And Roll (Commentary),06gjziAasFOG25ta53FWm2,2013-04-12,11,https://open.spotify.com/album/06gjziAasFOG25ta53FWm2,https://i.scdn.co/image/ab67616d0000b27361ed8f8d9b7ce9c1b7710812,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX,emo,"['pop punk', 'rock', 'alternative', 'emo', 'punk']"
Save Rock And Roll,5jKMfS57mHTHzlSFGfPFxU,2013-04-12,11,https://open.spotify.com/album/5jKMfS57mHTHzlSFGfPFxU,https://i.scdn.co/image/ab67616d0000b273483a98632e23f6d2623ab75c,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX,emo,"['pop punk', 'rock', 'alternative', 'emo', 'punk']"
Folie à Deux (UK Standard),2ejaacjIY52Y7aQ8ycSOUM,2008-01-01,14,https://open.spotify.com/album/2ejaacjIY52Y7aQ8ycSOUM,https://i.scdn.co/image/ab67616d0000b273e7cc78ceca9401f095727b58,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX,emo,"['pop punk', 'rock', 'alternative', 'emo', 'punk']"
Folie à Deux,6LMC7ZuVNDUQ0tHpGKdd9K,2008-01-01,13,https://open.spotify.com/album/6LMC7ZuVNDUQ0tHpGKdd9K,https://i.scdn.co/image/ab67616d0000b2739d0807e52789a2715a0419bc,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX,emo,"['pop punk', 'rock', 'alternative', 'emo', 'punk']"
**** Live In Phoenix,2JA03Yv9LA7rRxHvZ15WXh,2008-01-01,16,https://open.spotify.com/album/2JA03Yv9LA7rRxHvZ15WXh,https://i.scdn.co/image/ab67616d0000b27327f248a5b420df2a0c6f880b,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX,emo,"['pop punk', 'rock', 'alternative', 'emo', 'punk']"
Infinity On High,0hHopYqXhuvYSHtVyrcb1g,2007-01-01,19,https://open.spotify.com/album/0hHopYqXhuvYSHtVyrcb1g,https://i.scdn.co/image/ab67616d0000b273da071ae7564949fbbfc6904d,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX,emo,"['pop punk', 'rock', 'alternative', 'emo', 'punk']"
From Under The Cork Tree Limited Tour Edition,2AX9B6Af32in4KbKtX1r4q,2006-01-01,18,https://open.spotify.com/album/2AX9B6Af32in4KbKtX1r4q,https://i.scdn.co/image/ab67616d0000b27350ed3995761be8f0a2a52ae9,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX,emo,"['pop punk', 'rock', 'alternative', 'emo', 'punk']"
From Under The Cork Tree,5nkUSlIhtoJZMOUlB0sNCp,2005-05-03,13,https://open.spotify.com/album/5nkUSlIhtoJZMOUlB0sNCp,https://i.scdn.co/image/ab67616d0000b27371565eda831124be86c603d5,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX,emo,"['pop punk', 'rock', 'alternative', 'emo', 'punk']"
Take This to Your Grave,7l4nnHG7upOnUM4WvAjToY,2003-05-06,12,https://open.spotify.com/album/7l4nnHG7upOnUM4WvAjToY,https://i.scdn.co/image/ab67616d0000b273b3e13979bf4f6515020fbaea,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX,emo,"['pop punk', 'rock', 'alternative', 'emo', 'punk']"
Evening Out With Your Girlfriend,5ze2E7hugvMXckFTZIBfIH,2003-03-25,9,https://open.spotify.com/album/5ze2E7hugvMXckFTZIBfIH,https://i.scdn.co/image/ab67616d0000b273bc8e4c53139e180574b4c436,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX,emo,"['pop punk', 'rock', 'alternative', 'emo', 'punk']"
Re: This Is Why,7t4NiEDttnvbCSF0sREjds,2023-10-06,13,https://open.spotify.com/album/7t4NiEDttnvbCSF0sREjds,https://i.scdn.co/image/ab67616d0000b273e1525196ed588ed8906ca44c,74XFHRwlV6OrjEM0A2NCMF,Paramore,83,https://api.spotify.com/v1/artists/74XFHRwlV6OrjEM0A2NCMF,pop punk,"['rock', 'pop punk', 'alternative', 'female vocalists', 'emo']"
This Is Why,6tG8sCK4htJOLjlWwb7gZB,2023-02-10,10,https://open.spotify.com/album/6tG8sCK4htJOLjlWwb7gZB,https://i.scdn.co/image/ab67616d0000b273f633b71861897348253993f4,74XFHRwlV6OrjEM0A2NCMF,Paramore,83,https://api.spotify.com/v1/artists/74XFHRwlV6OrjEM0A2NCMF,pop punk,"['rock', 'pop punk', 'alternative', 'female vocalists', 'emo']"
After Laughter,1c9Sx7XdXuMptGyfCB6hHs,2017-05-12,12,https://open.spotify.com/album/1c9Sx7XdXuMptGyfCB6hHs,https://i.scdn.co/image/ab67616d0000b273dbd83e179619408e5d05cc99,74XFHRwlV6OrjEM0A2NCMF,Paramore,83,https://api.spotify.com/v1/artists/74XFHRwlV6OrjEM0A2NCMF,pop punk,"['rock', 'pop punk', 'alternative', 'female vocalists', 'emo']"
Paramore (Deluxe Edition),7J2hXOVq8FZ367dTczV7oH,2013-04-09,29,https://open.spotify.com/album/7J2hXOVq8FZ367dTczV7oH,https://i.scdn.co/image/ab67616d0000b273fa94e7d8d2480cc906ba4441,74XFHRwlV6OrjEM0A2NCMF,Paramore,83,https://api.spotify.com/v1/artists/74XFHRwlV6OrjEM0A2NCMF,pop punk,"['rock', 'pop punk', 'alternative', 'female vocalists', 'emo']"
Paramore,4sgYpkIASM1jVlNC8Wp9oF,2013-04-05,17,https://open.spotify.com/album/4sgYpkIASM1jVlNC8Wp9oF,https://i.scdn.co/image/ab67616d0000b273532033d0d90736f661c13d35,74XFHRwlV6OrjEM0A2NCMF,Paramore,83,https://api.spotify.com/v1/artists/74XFHRwlV6OrjEM0A2NCMF,pop punk,"['rock', 'pop punk', 'alternative', 'female vocalists', 'emo']"
Brand New Eyes,3CaQTJU2Cpx7GXTgenmb2r,2009-09-25,12,https://open.spotify.com/album/3CaQTJU2Cpx7GXTgenmb2r,https://i.scdn.co/image/ab67616d0000b273b9abbedc516dd297039977bd,74XFHRwlV6OrjEM0A2NCMF,Paramore,83,https://api.spotify.com/v1/artists/74XFHRwlV6OrjEM0A2NCMF,pop punk,"['rock', 'pop punk', 'alternative', 'female vocalists', 'emo']"
The Final Riot!,2O5UJpwxMKjhnoe5YVkEcY,2008-11-24,15,https://open.spotify.com/album/2O5UJpwxMKjhnoe5YVkEcY,https://i.scdn.co/image/ab67616d0000b273324703581490af417fd865f6,74XFHRwlV6OrjEM0A2NCMF,Paramore,83,https://api.spotify.com/v1/artists/74XFHRwlV6OrjEM0A2NCMF,pop punk,"['rock', 'pop punk', 'alternative', 'female vocalists', 'emo']"
Riot!,3UoOO8m0oxxvUHXUKf3qcZ,2007-06-12,14,https://open.spotify.com/album/3UoOO8m0oxxvUHXUKf3qcZ,https://i.scdn.co/image/ab67616d0000b27369966efa45b125ed6711b43c,74XFHRwlV6OrjEM0A2NCMF,Paramore,83,https://api.spotify.com/v1/artists/74XFHRwlV6OrjEM0A2NCMF,pop punk,"['rock', 'pop punk', 'alternative', 'female vocalists', 'emo']"
All We Know Is Falling (Deluxe),4v7K8sgLM1fx69WSrQRKYo,2005-07-26,14,https://open.spotify.com/album/4v7K8sgLM1fx69WSrQRKYo,https://i.scdn.co/image/ab67616d0000b2736c909db54eb00df38772ae79,74XFHRwlV6OrjEM0A2NCMF,Paramore,83,https://api.spotify.com/v1/artists/74XFHRwlV6OrjEM0A2NCMF,pop punk,"['rock', 'pop punk', 'alternative', 'female vocalists', 'emo']"
All We Know Is Falling,67f6SSb8yKduNCK15DsafC,2005-01-01,10,https://open.spotify.com/album/67f6SSb8yKduNCK15DsafC,https://i.scdn.co/image/ab67616d0000b2735cab62839794c2cc3d6a135b,74XFHRwlV6OrjEM0A2NCMF,Paramore,83,https://api.spotify.com/v1/artists/74XFHRwlV6OrjEM0A2NCMF,pop punk,"['rock', 'pop punk', 'alternative', 'female vocalists', 'emo']"
Three Cheers for Sweet Revenge (Deluxe Edition),2UyMXfEjHvT4LlrVYqXGTM,2025-06-06,17,https://open.spotify.com/album/2UyMXfEjHvT4LlrVYqXGTM,https://i.scdn.co/image/ab67616d0000b273bc4f44774caafaec64f48502,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,83,https://api.spotify.com/v1/artists/7FBcuc1gsnv6Y1nwFtNRCb,emo,"['rock', 'alternative', 'punk rock', 'emo', 'punk']"
The Black Parade / Living with Ghosts (The 10th Anniversary Edition),29mlJg2PpuihKDNYZalIxw,2016-09-23,25,https://open.spotify.com/album/29mlJg2PpuihKDNYZalIxw,https://i.scdn.co/image/ab67616d0000b2739a3e7d0c38c3af225e4695ce,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,83,https://api.spotify.com/v1/artists/7FBcuc1gsnv6Y1nwFtNRCb,emo,"['rock', 'alternative', 'punk rock', 'emo', 'punk']"
May Death Never Stop You,1SIpLwZu1R69coxKMH06kw,2014-03-21,19,https://open.spotify.com/album/1SIpLwZu1R69coxKMH06kw,https://i.scdn.co/image/ab67616d0000b27335cb087b62fa3e6f0b2afb61,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,83,https://api.spotify.com/v1/artists/7FBcuc1gsnv6Y1nwFtNRCb,emo,"['rock', 'alternative', 'punk rock', 'emo', 'punk']"
Danger Days: The True Lives of the Fabulous Killjoys,2wPnKggTK3QhYAKL7Q0vvr,2010-11-19,15,https://open.spotify.com/album/2wPnKggTK3QhYAKL7Q0vvr,https://i.scdn.co/image/ab67616d0000b2736fbf4bb780a9cbc34b3f35da,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,83,https://api.spotify.com/v1/artists/7FBcuc1gsnv6Y1nwFtNRCb,emo,"['rock', 'alternative', 'punk rock', 'emo', 'punk']"
The Black Parade Is Dead!,7N29psReKsIR8HOltPJqYS,2008-06-24,16,https://open.spotify.com/album/7N29psReKsIR8HOltPJqYS,https://i.scdn.co/image/ab67616d0000b273e059074baf87ec49b883e127,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,83,https://api.spotify.com/v1/artists/7FBcuc1gsnv6Y1nwFtNRCb,emo,"['rock', 'alternative', 'punk rock', 'emo', 'punk']"
The Black Parade,0FZK97MXMm5mUQ8mtudjuK,2006-10-20,14,https://open.spotify.com/album/0FZK97MXMm5mUQ8mtudjuK,https://i.scdn.co/image/ab67616d0000b27317f77fab7e8f18d5f9fee4a1,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,83,https://api.spotify.com/v1/artists/7FBcuc1gsnv6Y1nwFtNRCb,emo,"['rock', 'alternative', 'punk rock', 'emo', 'punk']"
Life on the Murder Scene,6W6pGKjcVJVwbGHy2YRoeO,2006-03-17,11,https://open.spotify.com/album/6W6pGKjcVJVwbGHy2YRoeO,https://i.scdn.co/image/ab67616d0000b2739d1492604675860f95fdc0fa,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,83,https://api.spotify.com/v1/artists/7FBcuc1gsnv6Y1nwFtNRCb,emo,"['rock', 'alternative', 'punk rock', 'emo', 'punk']"
Three Cheers for Sweet Revenge,3DuiGV3J09SUhvp8gqNx8h,2004-06-08,13,https://open.spotify.com/album/3DuiGV3J09SUhvp8gqNx8h,https://i.scdn.co/image/ab67616d0000b273cab7ae4868e9f9ce6bdfdf43,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,83,https://api.spotify.com/v1/artists/7FBcuc1gsnv6Y1nwFtNRCb,emo,"['rock', 'alternative', 'punk rock', 'emo', 'punk']"
"I Brought You My Bullets, You Brought Me Your Love",3VSl97ITIbXoFQvx2DQ605,2002-01-01,11,https://open.spotify.com/album/3VSl97ITIbXoFQvx2DQ605,https://i.scdn.co/image/ab67616d0000b2732e55bc288d7e0888027e22b7,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,83,https://api.spotify.com/v1/artists/7FBcuc1gsnv6Y1nwFtNRCb,emo,"['rock', 'alternative', 'punk rock', 'emo', 'punk']"
The Sound a Body Makes When It's Still,0HMgzw7KIZ7gnmkfeOxCs6,2025-08-22,16,https://open.spotify.com/album/0HMgzw7KIZ7gnmkfeOxCs6,https://i.scdn.co/image/ab67616d0000b273e332a90d4553e03bed2c8ba2,1lKZzN2d4IqiEYxyECIEHI,Hot Mulligan,67,https://api.spotify.com/v1/artists/1lKZzN2d4IqiEYxyECIEHI,midwest emo,"['pop punk', 'emo', 'midwest emo', 'math rock', 'indie rock']"
Why Would I Watch,0wLCmFQIAxudWGxUcxO1oQ,2023-05-12,12,https://open.spotify.com/album/0wLCmFQIAxudWGxUcxO1oQ,https://i.scdn.co/image/ab67616d0000b273fc0e96d2d902ced36ea3256d,1lKZzN2d4IqiEYxyECIEHI,Hot Mulligan,67,https://api.spotify.com/v1/artists/1lKZzN2d4IqiEYxyECIEHI,midwest emo,"['pop punk', 'emo', 'midwest emo', 'math rock', 'indie rock']"
you'll be fine,5MutKcn3J1xzbBKOzr1oGI,2020-03-06,11,https://open.spotify.com/album/5MutKcn3J1xzbBKOzr1oGI,https://i.scdn.co/image/ab67616d0000b273fec2691d20750b512ba92483,1lKZzN2d4IqiEYxyECIEHI,Hot Mulligan,67,https://api.spotify.com/v1/artists/1lKZzN2d4IqiEYxyECIEHI,midwest emo,"['pop punk', 'emo', 'midwest emo', 'math rock', 'indie rock']"
Pilot,4LR74198fNxGkLyzinQwJz,2018-03-23,11,https://open.spotify.com/album/4LR74198fNxGkLyzinQwJz,https://i.scdn.co/image/ab67616d0000b273597e821e98e1e6c7e8b609b4,1lKZzN2d4IqiEYxyECIEHI,Hot Mulligan,67,https://api.spotify.com/v1/artists/1lKZzN2d4IqiEYxyECIEHI,midwest emo,"['pop punk', 'emo', 'midwest emo', 'math rock', 'indie rock']"
Opportunities,5WDg2HWBwm6W0jttEW2jXG,2016-12-16,7,https://open.spotify.com/album/5WDg2HWBwm6W0jttEW2jXG,https://i.scdn.co/image/ab67616d0000b273268a1d912b38b139f93a9af3,1lKZzN2d4IqiEYxyECIEHI,Hot Mulligan,67,https://api.spotify.com/v1/artists/1lKZzN2d4IqiEYxyECIEHI,midwest emo,"['pop punk', 'emo', 'midwest emo', 'math rock', 'indie rock']"
Neck Deep (Dumbfuck Edition),3xBppdCksi42RQpNGaCnCa,2025-09-12,14,https://open.spotify.com/album/3xBppdCksi42RQpNGaCnCa,https://i.scdn.co/image/ab67616d0000b27339f098db4195af484ae9a6e4,2TM0qnbJH4QPhGMCdPt7fH,Neck Deep,68,https://api.spotify.com/v1/artists/2TM0qnbJH4QPhGMCdPt7fH,pop punk,"['pop punk', 'punk rock', 'rock', 'alternative rock', 'hardcore']"
Neck Deep,5dJ7QsXRqsX5oErJatoERd,2024-01-19,10,https://open.spotify.com/album/5dJ7QsXRqsX5oErJatoERd,https://i.scdn.co/image/ab67616d0000b2738e7972696ca28546d833a842,2TM0qnbJH4QPhGMCdPt7fH,Neck Deep,68,https://api.spotify.com/v1/artists/2TM0qnbJH4QPhGMCdPt7fH,pop punk,"['pop punk', 'punk rock', 'rock', 'alternative rock', 'hardcore']"
All Distortions Are Intentional,3fM2J0ilTBGwnzcN3SqUcG,2020-07-24,12,https://open.spotify.com/album/3fM2J0ilTBGwnzcN3SqUcG,https://i.scdn.co/image/ab67616d0000b2733a278953d20b499818ed7dae,2TM0qnbJH4QPhGMCdPt7fH,Neck Deep,68,https://api.spotify.com/v1/artists/2TM0qnbJH4QPhGMCdPt7fH,pop punk,"['pop punk', 'punk rock', 'rock', 'alternative rock', 'hardcore']"
The Peace And The Panic,76NbbdvTc4yP50p5m4u9H3,2017-08-18,11,https://open.spotify.com/album/76NbbdvTc4yP50p5m4u9H3,https://i.scdn.co/image/ab67616d0000b273012600ed0113720188be4dd5,2TM0qnbJH4QPhGMCdPt7fH,Neck Deep,68,https://api.spotify.com/v1/artists/2TM0qnbJH4QPhGMCdPt7fH,pop punk,"['pop punk', 'punk rock', 'rock', 'alternative rock', 'hardcore']"
Life's Not Out To Get You,3umOBqXWR9VnJTQoe9Qkkj,2015-08-14,12,https://open.spotify.com/album/3umOBqXWR9VnJTQoe9Qkkj,https://i.scdn.co/image/ab67616d0000b27382a3560435840c14a72f6b6e,2TM0qnbJH4QPhGMCdPt7fH,Neck Deep,68,https://api.spotify.com/v1/artists/2TM0qnbJH4QPhGMCdPt7fH,pop punk,"['pop punk', 'punk rock', 'rock', 'alternative rock', 'hardcore']"
Rain In July / A History Of Bad Decisions,13xBAYqsGgjXnoawJEMkr8,2014-06-10,10,https://open.spotify.com/album/13xBAYqsGgjXnoawJEMkr8,https://i.scdn.co/image/ab67616d0000b2732716ca9fe9448d15a6503ef5,2TM0qnbJH4QPhGMCdPt7fH,Neck Deep,68,https://api.spotify.com/v1/artists/2TM0qnbJH4QPhGMCdPt7fH,pop punk,"['pop punk', 'punk rock', 'rock', 'alternative rock', 'hardcore']"
Wishful Thinking,7GZW60VRzrKiVNZDmzZiz1,2014-01-14,12,https://open.spotify.com/album/7GZW60VRzrKiVNZDmzZiz1,https://i.scdn.co/image/ab67616d0000b27304f73ec3f682f28acb9c264a,2TM0qnbJH4QPhGMCdPt7fH,Neck Deep,68,https://api.spotify.com/v1/artists/2TM0qnbJH4QPhGMCdPt7fH,pop punk,"['pop punk', 'punk rock', 'rock', 'alternative rock', 'hardcore']"
Rain In July,13C2WGkljqaE62wJjsvENT,2012-09-11,7,https://open.spotify.com/album/13C2WGkljqaE62wJjsvENT,https://i.scdn.co/image/ab67616d0000b2732ac4a1fa3633712e4e5affe2,2TM0qnbJH4QPhGMCdPt7fH,Neck Deep,68,https://api.spotify.com/v1/artists/2TM0qnbJH4QPhGMCdPt7fH,pop punk,"['pop punk', 'punk rock', 'rock', 'alternative rock', 'hardcore']"
Truth Decay,1InYWNQZhu7U98emMWUdgW,2023-02-10,13,https://open.spotify.com/album/1InYWNQZhu7U98emMWUdgW,https://i.scdn.co/image/ab67616d0000b273aa72d2973fbfb12d7bf32edb,1kNQXvepPjaPgUfeDAF2h6,You Me At Six,57,https://api.spotify.com/v1/artists/1kNQXvepPjaPgUfeDAF2h6,pop punk,"['pop punk', 'rock', 'pop rock', 'powerpop', 'emo']"
Sinners Never Sleep (10 Year Anniversary Edition),2vVMlMlQGIOP5RdDdWj0WT,2022-05-27,33,https://open.spotify.com/album/2vVMlMlQGIOP5RdDdWj0WT,https://i.scdn.co/image/ab67616d0000b273fc523f9ada5c265d684c87b2,1kNQXvepPjaPgUfeDAF2h6,You Me At Six,57,https://api.spotify.com/v1/artists/1kNQXvepPjaPgUfeDAF2h6,pop punk,"['pop punk', 'rock', 'pop rock', 'powerpop', 'emo']"
SUCKAPUNCH (Deluxe Edition),6A1vAYeJxC8sRza21iB2Pk,2021-07-02,17,https://open.spotify.com/album/6A1vAYeJxC8sRza21iB2Pk,https://i.scdn.co/image/ab67616d0000b2734710b99b148e1deb466d1b5a,1kNQXvepPjaPgUfeDAF2h6,You Me At Six,57,https://api.spotify.com/v1/artists/1kNQXvepPjaPgUfeDAF2h6,pop punk,"['pop punk', 'rock', 'pop rock', 'powerpop', 'emo']"
SUCKAPUNCH,0S9IWlmYkM6ULSB1BExd5t,2021-01-15,11,https://open.spotify.com/album/0S9IWlmYkM6ULSB1BExd5t,https://i.scdn.co/image/ab67616d0000b273832f747b8b2d5c9a71f4a97f,1kNQXvepPjaPgUfeDAF2h6,You Me At Six,57,https://api.spotify.com/v1/artists/1kNQXvepPjaPgUfeDAF2h6,pop punk,"['pop punk', 'rock', 'pop rock', 'powerpop', 'emo']"
VI,7ttrc4ughOmz3dWMkpIrQv,2018-10-05,10,https://open.spotify.com/album/7ttrc4ughOmz3dWMkpIrQv,https://i.scdn.co/image/ab67616d0000b273057a23cab500aa38fb08b8c8,1kNQXvepPjaPgUfeDAF2h6,You Me At Six,57,https://api.spotify.com/v1/artists/1kNQXvepPjaPgUfeDAF2h6,pop punk,"['pop punk', 'rock', 'pop rock', 'powerpop', 'emo']"
Night People,1snS7GPKcsbRHihG1ug2VN,2017-01-06,10,https://open.spotify.com/album/1snS7GPKcsbRHihG1ug2VN,https://i.scdn.co/image/ab67616d0000b273769d215c48699491322da722,1kNQXvepPjaPgUfeDAF2h6,You Me At Six,57,https://api.spotify.com/v1/artists/1kNQXvepPjaPgUfeDAF2h6,pop punk,"['pop punk', 'rock', 'pop rock', 'powerpop', 'emo']"
Cavalier Youth (Special Edition),6LmsE4qivv9Ej7vG179WaK,2014-10-27,17,https://open.spotify.com/album/6LmsE4qivv9Ej7vG179WaK,https://i.scdn.co/image/ab67616d0000b27317700898dfda8cf3bce4672b,1kNQXvepPjaPgUfeDAF2h6,You Me At Six,57,https://api.spotify.com/v1/artists/1kNQXvepPjaPgUfeDAF2h6,pop punk,"['pop punk', 'rock', 'pop rock', 'powerpop', 'emo']"
