name,id,release_date,total_tracks,link,img,band_spotify_id,band_spotify_name,band_spotify_popularity,band_spotify_link
New Again,5wRjl19Zy5H45GTTQ5olYS,2009-05-29,11,https://open.spotify.com/album/5wRjl19Zy5H45GTTQ5olYS,https://i.scdn.co/image/ab67616d0000b27387e92c7bc1a8c4bbc5dd4ae1,24XtlMhEMNdi822vi0MhY1,Taking Back Sunday,65,https://api.spotify.com/v1/artists/24XtlMhEMNdi822vi0MhY1
Louder Now: PartTwo,0cV3dYkX8H1m7o6BAsw0sG,2007-11-20,11,https://open.spotify.com/album/0cV3dYkX8H1m7o6BAsw0sG,https://i.scdn.co/image/ab67616d0000b273ba459099d90effb71a95e69f,24XtlMhEMNdi822vi0MhY1,Taking Back Sunday,65,https://api.spotify.com/v1/artists/24XtlMhEMNdi822vi0MhY1
Louder Now (Deluxe Edition),3t5ZnNa4NdyldNHZcFhETb,2006-04-25,17,https://open.spotify.com/album/3t5ZnNa4NdyldNHZcFhETb,https://i.scdn.co/image/ab67616d0000b2737592cccc051542c3df4daa41,24XtlMhEMNdi822vi0MhY1,Taking Back Sunday,65,https://api.spotify.com/v1/artists/24XtlMhEMNdi822vi0MhY1
Louder Now,6RaVoUH2WWlPFTswG2Akbp,2006-04-25,11,https://open.spotify.com/album/6RaVoUH2WWlPFTswG2Akbp,https://i.scdn.co/image/ab67616d0000b27334c9419e320055ded2558459,24XtlMhEMNdi822vi0MhY1,Taking Back Sunday,65,https://api.spotify.com/v1/artists/24XtlMhEMNdi822vi0MhY1
Where You Want To Be,6D1rTYBev0y8ZKE5tD7OP9,2004-07-27,11,https://open.spotify.com/album/6D1rTYBev0y8ZKE5tD7OP9,https://i.scdn.co/image/ab67616d0000b273b285685a56c953c1a37bf639,24XtlMhEMNdi822vi0MhY1,Taking Back Sunday,65,https://api.spotify.com/v1/artists/24XtlMhEMNdi822vi0MhY1
Tell All Your Friends (Remastered),0gBSoXYKsE3HHZNbgMPnEg,2002-03-26,10,https://open.spotify.com/album/0gBSoXYKsE3HHZNbgMPnEg,https://i.scdn.co/image/ab67616d0000b2731fc8bc00af1c877377d1dcf8,24XtlMhEMNdi822vi0MhY1,Taking Back Sunday,65,https://api.spotify.com/v1/artists/24XtlMhEMNdi822vi0MhY1
A Hopeful Sign,2ScrxoHuFAwUPM5SsMpAsI,2024-02-09,9,https://open.spotify.com/album/2ScrxoHuFAwUPM5SsMpAsI,https://i.scdn.co/image/ab67616d0000b273de937edd82df0ebe5641dfd9,3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard,67,https://api.spotify.com/v1/artists/3zxKH0qp3nBCuPZCZT5Vaf
One for the Kids - 20th Anniversary Edition,6K9j9sTvtME1m9cpIMFa8Y,2021-12-17,11,https://open.spotify.com/album/6K9j9sTvtME1m9cpIMFa8Y,https://i.scdn.co/image/ab67616d0000b2739d2287339c86301afed4304b,3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard,67,https://api.spotify.com/v1/artists/3zxKH0qp3nBCuPZCZT5Vaf
Yellowcard,06G6ULr2IdnBASwp282TiN,2016-09-30,10,https://open.spotify.com/album/06G6ULr2IdnBASwp282TiN,https://i.scdn.co/image/ab67616d0000b27396089e02009dcfc4a9275922,3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard,67,https://api.spotify.com/v1/artists/3zxKH0qp3nBCuPZCZT5Vaf
Lift A Sail,7hNOYnWc9s6oh6AYgsHG85,2014-10-07,13,https://open.spotify.com/album/7hNOYnWc9s6oh6AYgsHG85,https://i.scdn.co/image/ab67616d0000b27369a9eeb164d628ccbd51c736,3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard,67,https://api.spotify.com/v1/artists/3zxKH0qp3nBCuPZCZT5Vaf
Ocean Avenue Acoustic,63fHznyeUJAcbork04coOg,2013-08-13,13,https://open.spotify.com/album/63fHznyeUJAcbork04coOg,https://i.scdn.co/image/ab67616d0000b2737917c23e1b9769d9c2202ee0,3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard,67,https://api.spotify.com/v1/artists/3zxKH0qp3nBCuPZCZT5Vaf
Southern Air,1URxt8zdzFsihGRAv01cb0,2012-08-14,10,https://open.spotify.com/album/1URxt8zdzFsihGRAv01cb0,https://i.scdn.co/image/ab67616d0000b273179dc8a20becb4f186e91392,3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard,67,https://api.spotify.com/v1/artists/3zxKH0qp3nBCuPZCZT5Vaf
"When You're Through Thinking, Say Yes (Acoustic)",48sqjaPv3ZnEGKuw8ODlhE,2011-10-25,10,https://open.spotify.com/album/48sqjaPv3ZnEGKuw8ODlhE,https://i.scdn.co/image/ab67616d0000b273ed2cc800a9ae4aa8ceb3bd8c,3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard,67,https://api.spotify.com/v1/artists/3zxKH0qp3nBCuPZCZT5Vaf
"When You're Through Thinking, Say Yes",5OM6yWHis0MATzshFTzWSH,2011-03-22,10,https://open.spotify.com/album/5OM6yWHis0MATzshFTzWSH,https://i.scdn.co/image/ab67616d0000b273283177f0bb90830a72303227,3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard,67,https://api.spotify.com/v1/artists/3zxKH0qp3nBCuPZCZT5Vaf
Paper Walls,1fynUue9d35DFH4fSTiapa,2007-01-01,13,https://open.spotify.com/album/1fynUue9d35DFH4fSTiapa,https://i.scdn.co/image/ab67616d0000b2732ae45978c06f8ad9b2f55d13,3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard,67,https://api.spotify.com/v1/artists/3zxKH0qp3nBCuPZCZT5Vaf
Lights And Sounds,5EaEOUs3O1MZRicDMUIuqo,2006-01-01,14,https://open.spotify.com/album/5EaEOUs3O1MZRicDMUIuqo,https://i.scdn.co/image/ab67616d0000b2735c6f9b09bf2035d181e19aac,3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard,67,https://api.spotify.com/v1/artists/3zxKH0qp3nBCuPZCZT5Vaf
Ocean Avenue,24IBCzEJlHBI0ioxlSuSPA,2003-01-01,13,https://open.spotify.com/album/24IBCzEJlHBI0ioxlSuSPA,https://i.scdn.co/image/ab67616d0000b273d1fd8f264564d9eef7617a45,3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard,67,https://api.spotify.com/v1/artists/3zxKH0qp3nBCuPZCZT5Vaf
One for the Kids,09KPhHDPrjvlQwAzovx8EA,2001-04-17,13,https://open.spotify.com/album/09KPhHDPrjvlQwAzovx8EA,https://i.scdn.co/image/ab67616d0000b27326ddc850db548f3d220459fb,3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard,67,https://api.spotify.com/v1/artists/3zxKH0qp3nBCuPZCZT5Vaf
Where We Stand,7p0yGeDCcathUQlBCFrQIw,1999-07-20,10,https://open.spotify.com/album/7p0yGeDCcathUQlBCFrQIw,https://i.scdn.co/image/ab67616d0000b273ec2a06e0a0ca2b5bb8a7fd1d,3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard,67,https://api.spotify.com/v1/artists/3zxKH0qp3nBCuPZCZT5Vaf
Make The Most Of It,6Dbr1h4wgGml15jhfBmXsA,2023-01-20,14,https://open.spotify.com/album/6Dbr1h4wgGml15jhfBmXsA,https://i.scdn.co/image/ab67616d0000b27330884621f1b3dc9eab866fc0,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,61,https://api.spotify.com/v1/artists/4ghjRm4M2vChDfTUycx0Ce
December's Here,4NzdzadUC2QiDojUKnZHXk,2021-12-03,11,https://open.spotify.com/album/4NzdzadUC2QiDojUKnZHXk,https://i.scdn.co/image/ab67616d0000b273410b3efbe2e44dfbc6fc3105,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,61,https://api.spotify.com/v1/artists/4ghjRm4M2vChDfTUycx0Ce
Forever And Ever x Infinity,5D58CIPr9CUqBowJF5jNnJ,2021-09-03,21,https://open.spotify.com/album/5D58CIPr9CUqBowJF5jNnJ,https://i.scdn.co/image/ab67616d0000b2739b5845d633286df570c9ce81,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,61,https://api.spotify.com/v1/artists/4ghjRm4M2vChDfTUycx0Ce
From The Screen To Your Stereo 3,5kXa75AebVa3cTR07N4fxv,2019-05-03,7,https://open.spotify.com/album/5kXa75AebVa3cTR07N4fxv,https://i.scdn.co/image/ab67616d0000b273e6242a5270fffefb2879e7b8,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,61,https://api.spotify.com/v1/artists/4ghjRm4M2vChDfTUycx0Ce
Makes Me Sick Again,2VKySLHotMO1hAlueSCQrt,2018-05-18,13,https://open.spotify.com/album/2VKySLHotMO1hAlueSCQrt,https://i.scdn.co/image/ab67616d0000b273e64152cfde1f329739a9144b,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,61,https://api.spotify.com/v1/artists/4ghjRm4M2vChDfTUycx0Ce
Makes Me Sick,2z9SJZVRMlOKDBtvQXwmhk,2017-04-28,10,https://open.spotify.com/album/2z9SJZVRMlOKDBtvQXwmhk,https://i.scdn.co/image/ab67616d0000b2735ffca7b959bdf8ab7a5767d3,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,61,https://api.spotify.com/v1/artists/4ghjRm4M2vChDfTUycx0Ce
Resurrection: Ascension,7cmMT5imIjUt7RGKpIc1uk,2015-10-09,20,https://open.spotify.com/album/7cmMT5imIjUt7RGKpIc1uk,https://i.scdn.co/image/ab67616d0000b273302d9b874453bfba7298361c,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,61,https://api.spotify.com/v1/artists/4ghjRm4M2vChDfTUycx0Ce
Resurrection,3CLXR1W9TabxVLY2lZbAS1,2014-10-07,13,https://open.spotify.com/album/3CLXR1W9TabxVLY2lZbAS1,https://i.scdn.co/image/ab67616d0000b27387d5f62fe6b0901e78823458,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,61,https://api.spotify.com/v1/artists/4ghjRm4M2vChDfTUycx0Ce
Kill It Live,2Ksn4kBCNVRoOdqePPWv5W,2013-10-08,20,https://open.spotify.com/album/2Ksn4kBCNVRoOdqePPWv5W,https://i.scdn.co/image/ab67616d0000b2731bdb64d6e3068b1edf64f5e6,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,61,https://api.spotify.com/v1/artists/4ghjRm4M2vChDfTUycx0Ce
Radiosurgery (Deluxe Edition),7KshkjWC3BH1zzc8xJdEpp,2011-10-04,15,https://open.spotify.com/album/7KshkjWC3BH1zzc8xJdEpp,https://i.scdn.co/image/ab67616d0000b2734eb5333558d9f33cf4eaf5bc,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,61,https://api.spotify.com/v1/artists/4ghjRm4M2vChDfTUycx0Ce
New Found Glory - 10th Anniversary Edition,485PPCvKNtmAJBfzpyw3wk,2010-01-01,21,https://open.spotify.com/album/485PPCvKNtmAJBfzpyw3wk,https://i.scdn.co/image/ab67616d0000b273d10805fe8c4b9529309b8a94,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,61,https://api.spotify.com/v1/artists/4ghjRm4M2vChDfTUycx0Ce
Not Without A Fight,5O2AXzJUf1lhZYHEwVBROO,2009-03-10,12,https://open.spotify.com/album/5O2AXzJUf1lhZYHEwVBROO,https://i.scdn.co/image/ab67616d0000b273d0d3b57ae86784fb556844d7,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,61,https://api.spotify.com/v1/artists/4ghjRm4M2vChDfTUycx0Ce
Tip Of The Iceberg / Takin' It Ova',2o8uJj2lzOrzk2kxWuImo0,2008-04-29,18,https://open.spotify.com/album/2o8uJj2lzOrzk2kxWuImo0,https://i.scdn.co/image/ab67616d0000b273528dc279624a09078cb0c9d4,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,61,https://api.spotify.com/v1/artists/4ghjRm4M2vChDfTUycx0Ce
Hits,1pi9IvzVMIO2zfBY26HMEy,2008-01-01,12,https://open.spotify.com/album/1pi9IvzVMIO2zfBY26HMEy,https://i.scdn.co/image/ab67616d0000b273477d9a9041af1119ccd9026e,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,61,https://api.spotify.com/v1/artists/4ghjRm4M2vChDfTUycx0Ce
"From The Screen To Your Stereo, Pt. II",1LLHUxDRE2ocsNoPUaohzp,2007-01-01,11,https://open.spotify.com/album/1LLHUxDRE2ocsNoPUaohzp,https://i.scdn.co/image/ab67616d0000b273e652aa2f7052effe1944a9ff,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,61,https://api.spotify.com/v1/artists/4ghjRm4M2vChDfTUycx0Ce
Coming Home,3e5BsiNULBBbFO1NAQ3vzk,2006-01-01,14,https://open.spotify.com/album/3e5BsiNULBBbFO1NAQ3vzk,https://i.scdn.co/image/ab67616d0000b273c63f70f1c4e637bb6463c630,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,61,https://api.spotify.com/v1/artists/4ghjRm4M2vChDfTUycx0Ce
Catalyst (Expanded Edition),2Be25CmPCn6OzE1txf7ScG,2004-05-18,16,https://open.spotify.com/album/2Be25CmPCn6OzE1txf7ScG,https://i.scdn.co/image/ab67616d0000b273266cf86299054fd3255eb55b,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,61,https://api.spotify.com/v1/artists/4ghjRm4M2vChDfTUycx0Ce
Catalyst,07FMLDgJBRbgdWHHBmlTQy,2004-05-18,15,https://open.spotify.com/album/07FMLDgJBRbgdWHHBmlTQy,https://i.scdn.co/image/ab67616d0000b27376ca97a333c8e26136220c91,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,61,https://api.spotify.com/v1/artists/4ghjRm4M2vChDfTUycx0Ce
Sticks And Stones,29rNv6X8yQsCMiIOqkHud8,2002-06-11,13,https://open.spotify.com/album/29rNv6X8yQsCMiIOqkHud8,https://i.scdn.co/image/ab67616d0000b2731703f53e05e51bece5a4a9f8,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,61,https://api.spotify.com/v1/artists/4ghjRm4M2vChDfTUycx0Ce
New Found Glory,2c33qDDUaE3wvolW7OoPEA,2000-09-26,13,https://open.spotify.com/album/2c33qDDUaE3wvolW7OoPEA,https://i.scdn.co/image/ab67616d0000b27321ef86f7faf5b34be1711318,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,61,https://api.spotify.com/v1/artists/4ghjRm4M2vChDfTUycx0Ce
From The Screen To Your Stereo,6gLB4AXdU7VI21xsdRwhLl,2000-01-01,7,https://open.spotify.com/album/6gLB4AXdU7VI21xsdRwhLl,https://i.scdn.co/image/ab67616d0000b273cede19ccdaff0a405a3bebe3,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,61,https://api.spotify.com/v1/artists/4ghjRm4M2vChDfTUycx0Ce
Nothing Gold Can Stay,6H0w3EEP2jmoJLUNsudqyY,1999-10-19,12,https://open.spotify.com/album/6H0w3EEP2jmoJLUNsudqyY,https://i.scdn.co/image/ab67616d0000b273170263fbfd63402f207bb99e,4ghjRm4M2vChDfTUycx0Ce,New Found Glory,61,https://api.spotify.com/v1/artists/4ghjRm4M2vChDfTUycx0Ce
Fishin' For Woos (Deluxe),5d4qyf2uq0QhPfEggvNmr3,2025-04-25,17,https://open.spotify.com/album/5d4qyf2uq0QhPfEggvNmr3,https://i.scdn.co/image/ab67616d0000b273cd730b443931789c9c79ddaa,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
Stoked On Trent (Live),5aKNJZ5PoJOIiU5wewr9hM,2025-02-21,20,https://open.spotify.com/album/5aKNJZ5PoJOIiU5wewr9hM,https://i.scdn.co/image/ab67616d0000b273bb7ffae6ad30b57efa0bd8ee,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
Bowling For Sleep - Lullaby covers of Bowling For Soup songs,0d6QkChwFDYRah6JwByLN2,2023-09-13,10,https://open.spotify.com/album/0d6QkChwFDYRah6JwByLN2,https://i.scdn.co/image/ab67616d0000b2733d9a0974bfaa8a9cede3efd7,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
"Songs People Actually Liked, Vol. 2 - The Next 6 Years (2004-2009)",5AnhKSfTVhqPW6rf8pxAmT,2023-08-25,14,https://open.spotify.com/album/5AnhKSfTVhqPW6rf8pxAmT,https://i.scdn.co/image/ab67616d0000b273dddea1131e3944c552dd77e0,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
Don't Mind If We Do,1mqX6R90bvjvgOTlA3yoIQ,2023-04-04,10,https://open.spotify.com/album/1mqX6R90bvjvgOTlA3yoIQ,https://i.scdn.co/image/ab67616d0000b273db6d5b8939901f17402f82b4,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
Pop Drunk Snot Bread,5mJh9svijKizHhXkf9167B,2022-04-22,15,https://open.spotify.com/album/5mJh9svijKizHhXkf9167B,https://i.scdn.co/image/ab67616d0000b273df2f31c93f603e28c6b785f4,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
"A Nice Night for an Evening, Vol. 2",3O0snwMy76gWy7RqQ3K9tf,2019-12-20,12,https://open.spotify.com/album/3O0snwMy76gWy7RqQ3K9tf,https://i.scdn.co/image/ab67616d0000b2738191088725e28ae804ddaac7,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
"A Nice Night For An Evening, Vol. 1",4kGZsceOE11EtDz7ZQn4vV,2019-12-20,12,https://open.spotify.com/album/4kGZsceOE11EtDz7ZQn4vV,https://i.scdn.co/image/ab67616d0000b273ed173524237904503089a602,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
"Older, Fatter, Still The Greatest Ever: Live From Brixton",6JNxeOdskxOJrSPOe9tlUx,2019-01-18,24,https://open.spotify.com/album/6JNxeOdskxOJrSPOe9tlUx,https://i.scdn.co/image/ab67616d0000b2734b191bc26840ee5710594b13,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
Acoustic In A Freakin' English Church,4OWaR6PurRLLvGMk0zfRRR,2016-12-16,19,https://open.spotify.com/album/4OWaR6PurRLLvGMk0zfRRR,https://i.scdn.co/image/ab67616d0000b2732bf7bbe171cd4cf2b6c13438,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
Drunk Dynasty,3Bf9XwckAmZb9GlINosU0o,2016-01-01,11,https://open.spotify.com/album/3Bf9XwckAmZb9GlINosU0o,https://i.scdn.co/image/ab67616d0000b273adf80f57b558385a8be1a0b6,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
Songs People Actually Liked - Volume 1 - The First 10 Years (1994-2003),1mE248x5OCg2ffilAnFI0r,2015-01-27,18,https://open.spotify.com/album/1mE248x5OCg2ffilAnFI0r,https://i.scdn.co/image/ab67616d0000b27312764d1395ba517d0448c1ae,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
Lunch. Drunk. Love.,0jHwwYqC8NEE77klI76hz4,2013-09-10,13,https://open.spotify.com/album/0jHwwYqC8NEE77klI76hz4,https://i.scdn.co/image/ab67616d0000b27349d8842e36e31c732f9d887e,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
Bowling For Soup Presents One Big Happy,4mIwd257K0519YjrI4TlDA,2012-09-25,10,https://open.spotify.com/album/4mIwd257K0519YjrI4TlDA,https://i.scdn.co/image/ab67616d0000b273dfc2ee375e0c29adb7755bee,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
Tell Me When to Whoa,7tA2x8haj2PLXd34EqbPiP,2011-10-25,8,https://open.spotify.com/album/7tA2x8haj2PLXd34EqbPiP,https://i.scdn.co/image/ab67616d0000b273530952e6e97375a165453275,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
Fishin' For Woos,6jPcQkkxQYAYLA0AOAvGE1,2011-04-26,12,https://open.spotify.com/album/6jPcQkkxQYAYLA0AOAvGE1,https://i.scdn.co/image/ab67616d0000b2731dafc6a372d45eaf72635c5e,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
Merry Flippin' Christmas Vol. 1 and 2,6tGUcaUMbNomtYJrYNLlmj,2011,14,https://open.spotify.com/album/6tGUcaUMbNomtYJrYNLlmj,https://i.scdn.co/image/ab67616d0000b273334ed24a50e2d46cb9881838,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
Sorry For Partyin',0DHG0a3ZuGcGrfGRwMYdAS,2009-10-12,14,https://open.spotify.com/album/0DHG0a3ZuGcGrfGRwMYdAS,https://i.scdn.co/image/ab67616d0000b27366f4ed6ffcd91058ce6c945e,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
The Great Burrito Extortion Case,161wiJpyRytbMgqWQshZ0p,2006-11-07,15,https://open.spotify.com/album/161wiJpyRytbMgqWQshZ0p,https://i.scdn.co/image/ab67616d0000b273f6193168ee9f56a21a45df9e,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
Goes To The Movies,08sal0s4X8mwwnQYOBdPSN,2005-11-28,15,https://open.spotify.com/album/08sal0s4X8mwwnQYOBdPSN,https://i.scdn.co/image/ab67616d0000b2730fdac0514e77ac9c8bd164fa,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
Goes to the Movies (Expanded Edition),4ZgrTd5XdnWWwmfXGJMGAV,2005-11-15,22,https://open.spotify.com/album/4ZgrTd5XdnWWwmfXGJMGAV,https://i.scdn.co/image/ab67616d0000b2731ed584f0c7561c943a9fe96d,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
A Hangover You Don't Deserve,43jBR9MNJk5AUuB56M0pRF,2004,17,https://open.spotify.com/album/43jBR9MNJk5AUuB56M0pRF,https://i.scdn.co/image/ab67616d0000b273f9b3ece3271d3a5fa73d3759,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
Drunk Enough To Dance,60L6KLDW2P9PRie0MyyT6S,2002-07-22,19,https://open.spotify.com/album/60L6KLDW2P9PRie0MyyT6S,https://i.scdn.co/image/ab67616d0000b273c4f6f3289df88078d3bd8d52,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
Let's Do It For Johnny,4ZUh2grsWEqErLZYgw6rJo,2000-01-01,13,https://open.spotify.com/album/4ZUh2grsWEqErLZYgw6rJo,https://i.scdn.co/image/ab67616d0000b273edd5a30e13f9c7e88a8dd1ad,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
Rock On Honorable Ones,2AqhaW2tVeVbHEJU6fjF6j,1998,15,https://open.spotify.com/album/2AqhaW2tVeVbHEJU6fjF6j,https://i.scdn.co/image/ab67616d0000b273acc8ae7bf88cbaceca0d20a1,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
Cellmates,3IZsXzqo4nuBucyCBWMZRd,1996,11,https://open.spotify.com/album/3IZsXzqo4nuBucyCBWMZRd,https://i.scdn.co/image/ab67616d0000b273b50a4c6ab49a648b0cff9faf,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
Bowling For Soup,7xzek9CK6iorSWFWv37pfI,1996,15,https://open.spotify.com/album/7xzek9CK6iorSWFWv37pfI,https://i.scdn.co/image/ab67616d0000b273abc6bdd2d434a3a8088017a9,5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,https://api.spotify.com/v1/artists/5ND0mGcL9SKSjWIjPd0xIb
The Awakening,1uRTs9lDqR70WH1QNbWBty,2018-03-30,10,https://open.spotify.com/album/1uRTs9lDqR70WH1QNbWBty,https://i.scdn.co/image/ab67616d0000b27310b9a2ce25565261f6459fca,1SImpQO0GbjRgvlwCcCtFo,The Red Jumpsuit Apparatus,65,https://api.spotify.com/v1/artists/1SImpQO0GbjRgvlwCcCtFo
4,6KRJXlSw03MSLY4GnSHNsT,2014-07-04,11,https://open.spotify.com/album/6KRJXlSw03MSLY4GnSHNsT,https://i.scdn.co/image/ab67616d0000b273ac1852a300eba80fe36866f4,1SImpQO0GbjRgvlwCcCtFo,The Red Jumpsuit Apparatus,65,https://api.spotify.com/v1/artists/1SImpQO0GbjRgvlwCcCtFo
Don't You Fake It (Alliance Edition),3lb0fCyakQwFcUg5JAmx37,2014-01-17,12,https://open.spotify.com/album/3lb0fCyakQwFcUg5JAmx37,https://i.scdn.co/image/ab67616d0000b2733849c05ae5a9a3d5ccb3af43,1SImpQO0GbjRgvlwCcCtFo,The Red Jumpsuit Apparatus,65,https://api.spotify.com/v1/artists/1SImpQO0GbjRgvlwCcCtFo
Am I the Enemy,78Y6pmjGpnk2rnXx8D3gWV,2011-08-29,12,https://open.spotify.com/album/78Y6pmjGpnk2rnXx8D3gWV,https://i.scdn.co/image/ab67616d0000b27374f591fd18642684bbc69137,1SImpQO0GbjRgvlwCcCtFo,The Red Jumpsuit Apparatus,65,https://api.spotify.com/v1/artists/1SImpQO0GbjRgvlwCcCtFo
The Hell or High Water EP - Deluxe Edition,0LxQOB7zjuH4sO3izqAZyQ,2010-10-26,7,https://open.spotify.com/album/0LxQOB7zjuH4sO3izqAZyQ,https://i.scdn.co/image/ab67616d0000b2734d01c7b9c68c3a0973a3bf20,1SImpQO0GbjRgvlwCcCtFo,The Red Jumpsuit Apparatus,65,https://api.spotify.com/v1/artists/1SImpQO0GbjRgvlwCcCtFo
Lonely Road,7wL6LwPJJ1bu2kQK43BtgR,2009-01-01,11,https://open.spotify.com/album/7wL6LwPJJ1bu2kQK43BtgR,https://i.scdn.co/image/ab67616d0000b2734a0f486c60c83baea6662514,1SImpQO0GbjRgvlwCcCtFo,The Red Jumpsuit Apparatus,65,https://api.spotify.com/v1/artists/1SImpQO0GbjRgvlwCcCtFo
